,p1,p36,p37,p2a,weekday(p2a),p2b,p6,p7,p8,p9,p10,p11,p12,p13a,p13b,p13c,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p27,p28,p34,p35,p39,p44,p45a,p47,p48a,p49,p50a,p50b,p51,p52,p53,p55a,p57,p58,a,b,d,e,f,g,h,i,j,k,l,n,o,p,q,r,s,t,p5a,region
895,2100160900,4,,2016-01-18,1,830,8,3,0,2,1,2,413,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,0,7,3,3,2,4,2,19,,3,17.0,14,1.0,0.0,1.0,0.0,1.0,31.0,200,2.0,1.0,1.0,,,"-735566,410","-1042194,180","-735566,230","-1042188,010",PRAHA9HLOUBÃTÕN,PODÃBRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
896,2100160901,6,,2016-01-18,1,815,1,3,0,2,1,2,305,0,0,0,1600,2.0,8.0,1.0,1.0,1.0,1.0,0,1,3,3,0,4,2,10,,3,39.0,01,1.0,0.0,1.0,0.0,1.0,5.0,400,3.0,1.0,1.0,,,"-743427,952","-1049190,885","-743427,945","-1049190,649",PRAHA4,Vrbova,,mÌstnÌkomunikace,,834900.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,465101.0,GN_V0.1UIR-ADR_410,1,PHA
897,2100160902,5,,2016-01-18,1,915,1,3,0,2,1,2,402,0,0,0,700,1.0,3.0,1.0,5.0,3.0,1.0,0,1,3,3,0,4,2,10,,5,13.0,08,3.0,0.0,0.0,0.0,1.0,1.0,200,2.0,1.0,1.0,,,"-743616,300","-1040938,420","-743613,440","-1040935,560",PRAHA6,SIBIÿSK…N¡M.,,sledovan·komunikace,,,,,,,,,1,PHA
898,2100160903,5,,2016-01-18,1,820,3,0,2,2,1,2,204,0,0,0,750,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,1,0,,3,35.0,06,1.0,1.0,1.0,0.0,1.0,5.0,700,2.0,1.0,1.0,,,"-749743,450","-1052643,260","-749743,100","-1052642,900",PRAHA5,KCEMENT¡RNÃ,,sledovan·komunikace,,,,,,,,,1,PHA
899,2100160904,6,,2016-01-18,1,930,1,1,0,2,1,2,501,0,0,0,800,2.0,3.0,1.0,5.0,3.0,1.0,1,1,0,0,0,3,2,0,,3,13.0,11,1.0,0.0,1.0,0.0,1.0,5.0,400,2.0,1.0,1.0,,,"-740935,170","-1050646,510","-740922,160","-1050642,870",PRAHA4KR»,VätÌhl·ch,,sledovan·komunikace,,,,,,,,,1,PHA
900,2100160905,5,,2016-01-18,1,935,1,4,0,2,1,2,503,0,0,0,400,2.0,3.0,1.0,1.0,1.0,1.0,5,1,0,0,0,1,2,0,,5,31.0,10,3.0,0.0,1.0,0.0,1.0,3.0,200,3.0,1.0,1.0,,,"-734744,566","-1042191,534","-734742,669","-1042191,603",PRAHA9,PRŸMYSLOV¡,,uzel,,,,,,,,,1,PHA
901,2100160906,5,,2016-01-18,1,910,1,4,0,2,1,2,503,0,0,0,500,2.0,3.0,1.0,4.0,3.0,1.0,2,1,0,0,0,1,2,0,,3,44.0,03,1.0,0.0,1.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-733289,890","-1047750,950","-733289,890","-1047750,950",PRAHA10DOLNÕMÃCHOLUPY,KUTNOHORSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
902,2100160907,6,,2016-01-18,1,1020,2,0,0,2,1,2,204,0,0,0,1300,2.0,6.0,1.0,5.0,3.0,1.0,2,1,0,0,0,3,2,0,,3,47.0,12,3.0,1.0,1.0,0.0,1.0,5.0,1000,4.0,1.0,1.0,,,"-749733,480","-1056259,880","-749732,930","-1056259,380",PRAHA5,»ERNOäICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
903,2100160908,6,,2016-01-18,1,845,2,0,0,2,1,2,504,0,0,0,300,1.0,3.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,5,19.0,04,3.0,0.0,0.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-742260,000","-1043474,670","-742254,480","-1043471,140",PRAHA1,RŸéOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
904,2100160909,8,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-731050,072","-1042092,138","-731050,275","-1042088,997",PRAHA9,,,sledovan·komunikace,,,,,,,,,1,PHA
905,2100160910,6,,2016-01-18,1,900,3,0,9,2,1,2,508,0,0,0,500,2.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,1,0,,3,47.0,14,9.0,0.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-741986,580","-1044714,420","-741985,870","-1044714,370",PRAHA2VINOHRADY,BELGICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
906,2100160911,6,,2016-01-16,6,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-737788,500","-1046817,190","-737788,820","-1046818,930",PRAHA10,NARCISOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
907,2100160912,5,,2016-01-18,1,1045,1,3,0,2,1,2,403,0,0,0,1100,2.0,5.0,1.0,1.0,1.0,1.0,0,1,3,3,0,5,2,10,,3,16.0,09,3.0,0.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-743418,162","-1041381,842","-743418,343","-1041382,004",PRAHA6,UVorlÌk˘,,mÌstnÌkomunikace,,266473.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,475467.0,GN_V0.1UIR-ADR_410,1,PHA
908,2100160913,6,,2016-01-18,1,1000,3,0,3,2,1,2,502,0,0,0,610,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,7.0,15,3.0,0.0,1.0,0.0,1.0,5.0,600,3.0,1.0,1.0,,,"-741752,235","-1047152,992","-741750,364","-1047144,438",PRAHA4,5.KVÃTNA,,uzel,,,,,,,,,1,PHA
909,2100160914,8,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,100,1.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-740642,004","-1045419,231","-740646,178","-1045416,923",PRAHA10Vröovice,éITOMÕRSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
910,2100160915,6,,2016-01-18,1,1115,2,0,0,2,1,2,504,0,0,0,1500,2.0,5.0,1.0,5.0,3.0,1.0,0,1,3,3,0,5,2,10,,5,26.0,15,3.0,0.0,1.0,0.0,1.0,5.0,500,4.0,1.0,1.0,,,"-742792,169","-1039955,436","-742796,635","-1039919,704",PRAHA5,N·mÏstÌNaFark·nÏ,,mÌstnÌkomunikace,,2375290.0,,,Pomal˝,554782.0,477761.0,GN_V0.1UIR-ADR_410,1,PHA
911,2100160916,6,,2016-01-15,5,2560,2,0,0,2,1,0,516,0,0,0,300,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,,,,,PRAHA,,,,,,,,,,,,1,PHA
912,2100160917,6,,2016-01-18,1,1036,2,0,0,2,1,2,504,0,0,0,51,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,5,19.0,10,3.0,0.0,1.0,0.0,1.0,5.0,1,3.0,1.0,1.0,,,"-751269,459","-1041482,906","-751269,168","-1041483,271",PRAHA6,DÃDINSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
913,2100160918,5,,2016-01-18,1,1100,1,4,0,2,1,2,503,0,0,0,900,2.0,8.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,5,40.0,02,3.0,0.0,0.0,0.0,1.0,3.0,0,3.0,1.0,1.0,,,"-748937,260","-1053905,860","-748936,790","-1053906,720",PRAHA5,KARLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
914,2100160919,6,,2016-01-18,1,1040,2,0,0,2,1,2,508,0,0,0,100,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,4.0,09,1.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-743633,350","-1049243,000","-743633,410","-1049242,590",PRAHA4BRANÕK,MACHOVCOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
915,2100160920,5,,2016-01-18,1,1225,1,2,0,2,1,2,411,0,0,0,100,2.0,3.0,1.0,5.0,3.0,1.0,2,1,0,5,0,1,2,0,,3,26.0,13,1.0,0.0,1.0,0.0,1.0,1.0,0,3.0,1.0,1.0,,,"-744450,000","-1041369,120","-744452,430","-1041368,970",PRAHA6DEJVICE,VÕTÃZN…N¡M.,,sledovan·komunikace,,,,,,,,,1,PHA
916,2100160921,6,,2016-01-18,1,1260,2,0,0,2,1,0,516,0,0,0,100,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,5,27.0,09,3.0,0.0,4.0,0.0,1.0,5.0,0,9.0,,,,,"-748933,660","-1053947,370","-748934,500","-1053947,390",PRAHA5,USTAR…HOSTADI”NU,,mÌstnÌkomunikace,,,,,,,,,1,PHA
917,2100160922,5,,2016-01-18,1,1255,1,4,0,1,1,2,508,0,0,1,900,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,48.0,14,1.0,0.0,1.0,0.0,1.0,1.0,500,2.0,1.0,1.0,,,"-741268,292","-1041970,71","-741268,055","-1041972,801",PRAHA7,n·b¯.Kapit·naJaroöe,,mÌstnÌkomunikace,,2375598.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,480762.0,GN_V0.1UIR-ADR_410,1,PHA
918,2100160923,6,,2016-01-18,1,1300,1,4,0,2,1,2,504,0,0,0,500,2.0,5.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,2,0,,3,47.0,14,3.0,0.0,1.0,0.0,1.0,5.0,300,3.0,1.0,1.0,,,"-743046,568","-1044546,567","-743046,505","-1044544,394",PRAHA2,UNEMOCNICE,,mÌstnÌkomunikace,,,,,,,,,1,PHA
919,2100160924,6,,2016-01-18,1,1125,1,3,0,2,1,2,410,0,0,0,400,1.0,3.0,1.0,1.0,1.0,1.0,1,1,0,5,2,2,2,0,,3,39.0,15,3.0,0.0,1.0,0.0,1.0,5.0,150,2.0,1.0,1.0,,,"-745257,500","-1050814,590","-745256,920","-1050811,990",PRAHA4MODÿANY,BARRANDOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
920,2100160925,5,,2016-01-18,1,1330,1,2,0,1,1,2,411,0,0,1,1200,2.0,3.0,1.0,5.0,3.0,1.0,5,1,0,5,0,1,2,0,,3,39.0,13,1.0,0.0,0.0,0.0,1.0,1.0,800,2.0,1.0,1.0,,,"-744219,870","-1047357,420","-744218,740","-1047357,900",PRAHA5,STRAKONICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
921,2100160926,6,,2016-01-18,1,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,3.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738932,350","-1044021,030","-738932,690","-1044014,950",PRAHA3éIéKOV,UN¡KLADOV…HON¡DRAéÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
922,2100160927,5,,2016-01-18,1,1240,1,4,0,2,1,2,503,0,0,0,1400,2.0,3.0,1.0,1.0,1.0,1.0,5,1,0,0,0,1,3,0,,3,17.0,01,1.0,0.0,1.0,0.0,1.0,3.0,400,3.0,1.0,1.0,,,"-736605,183","-1042209,301","-736605,163","-1042210,343",PRAHA9,PODÃBRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
923,2100160928,8,,2016-01-18,1,1400,3,0,9,2,1,2,508,0,0,0,900,3.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,1,0,,3,4.0,15,3.0,0.0,1.0,0.0,1.0,5.0,800,2.0,1.0,1.0,,,"-750854,240","-1047047,360","-750854,360","-1047047,430",PRAHA5STODŸLKY,JEREMI¡äOVA,,sledovan·komunikace,,,,,,,,,1,PHA
924,2100160929,5,,2016-01-18,1,1020,2,0,0,2,1,2,502,0,0,0,50,2.0,5.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,3,12.0,06,3.0,0.0,0.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-735965,450","-1050299,410","-735965,010","-1050308,360",PRAHA4,OPATOVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
925,2100160930,6,,2016-01-18,1,1440,0,0,0,2,1,0,403,0,0,0,900,2.0,1.0,1.0,1.0,1.0,1.0,0,1,3,3,0,5,3,10,,17,,XX,,,,,,,0,,,,,,"-745144,760","-1044308,750","-745143,890","-1044313,280",PRAHA5SMÕCHOV,HOLE»KOVA,,sledovan·komunikace,,,,,,,,,1,PHA
926,2100160931,5,,2016-01-18,1,1240,3,0,3,2,1,2,204,0,0,0,400,2.0,5.0,1.0,1.0,1.0,1.0,0,1,3,3,0,4,1,10,,3,39.0,04,1.0,0.0,1.0,0.0,1.0,1.0,300,2.0,1.0,1.0,,,"-724728,646","-1044031,716","-724725,718","-1044035,651",PRAHA9,SlavÏtÌnsk·,,mÌstnÌkomunikace,,279202.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,488402.0,GN_V0.1UIR-ADR_410,1,PHA
927,2100160932,5,,2016-01-18,1,1425,1,4,0,2,1,2,503,0,0,0,400,2.0,3.0,1.0,1.0,1.0,1.0,3,1,0,0,0,1,2,0,,5,13.0,05,3.0,0.0,1.0,0.0,1.0,1.0,200,2.0,1.0,1.0,,,"-736880,377","-1045544,552","-736879,818","-1045544,561",PRAHA10,⁄VALSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
928,2100160933,6,,2016-01-18,1,1100,3,0,2,2,1,2,502,0,0,0,200,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,39.0,11,1.0,0.0,1.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-737367,470","-1053661,520","-737368,020","-1053661,460",PRAHA10,Käeberovu,,mÌstnÌkomunikace,,,,,,,,,1,PHA
929,2100160934,5,,2016-01-18,1,1415,1,4,0,2,1,2,504,0,0,0,20,2.0,3.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,3,47.0,11,1.0,0.0,1.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-742153,190","-1046906,260","-742152,940","-1046906,130",PRAHA4NUSLE,NAPANKR¡CI,,sledovan·komunikace,,,,,,,,,1,PHA
930,2100160935,4,,2016-01-18,1,1500,1,2,0,2,1,2,411,0,0,0,900,2.0,3.0,1.0,1.0,1.0,1.0,0,1,2,0,0,5,2,19,,3,35.0,05,1.0,0.0,1.0,0.0,1.0,37.0,300,3.0,1.0,1.0,,,"-739037,520","-1044572,370","-739036,710","-1044572,400",PRAHA3éIéKOV,VINOHRADSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
931,2100160936,6,,2016-01-18,1,1535,2,0,0,2,1,2,504,0,0,0,500,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,47.0,15,3.0,0.0,1.0,0.0,1.0,5.0,400,3.0,1.0,1.0,,,"-737364,688","-1042732,486","-737364,681","-1042733,787",PRAHA9,PODäANCEMI,,mÌstnÌkomunikace,,272763.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,484342.0,GN_V0.1UIR-ADR_410,1,PHA
932,2100160937,5,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-741382,750","-1044379,376","-741383,258","-1044383,101",PRAHA2Vinohrady,VINOHRADSK¡,,uzel,,,,,,,,,1,PHA
933,2100160938,8,,2016-01-18,1,2560,2,0,0,2,1,0,516,0,0,0,40,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738390,920","-1049346,800","-738388,700","-1049345,060",PRAHA4CHODOV,T‹RKOVA,,sledovan·komunikace,,,,,,,,,1,PHA
934,2100160939,5,,2016-01-18,1,1535,1,3,0,2,1,2,405,0,0,0,1300,2.0,6.0,1.0,5.0,3.0,1.0,0,1,3,3,2,5,2,10,,3,35.0,07,1.0,0.0,0.0,0.0,1.0,1.0,300,3.0,1.0,1.0,,,"-749415,110","-1043394,950","-749410,580","-1043394,710",PRAHA6BÿEVNOV,,,mÌstnÌkomunikace,,,,,,,,,1,PHA
935,2100160940,6,,2016-01-18,1,1500,0,0,0,2,3,0,100,0,0,0,500,2.0,6.0,1.0,1.0,1.0,1.0,1,1,0,0,0,3,1,0,,3,33.0,06,1.0,0.0,1.0,0.0,1.0,5.0,500,3.0,1.0,1.0,,,"-747775,030","-1047736,580","-747775,070","-1047736,850",PRAHA5JINONICE,PROKOPSK…⁄DOLÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
936,2100160941,6,,2016-01-18,1,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,8.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738312,900","-1048226,530","-738312,390","-1048225,200",PRAHA4Z¡BÃHLICE,MALOVICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
937,2100160942,5,,2016-01-11,1,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,3.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-737973,360","-1041617,510","-737971,670","-1041621,770",PRAHA9LIBE“,SOKOLOVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
938,2100160943,6,,2016-01-18,1,830,3,0,3,2,1,0,511,0,0,0,20,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,5,62.0,99,3.0,0.0,3.0,0.0,1.0,5.0,0,3.0,0.0,0.0,,,"-741948,586","-1047043,595","-741947,899","-1047044,896",PRAHA4,HVÃZDOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
939,2100160944,8,,2016-01-16,6,632,3,0,9,2,1,0,516,0,0,0,100,2.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,9,1,1,0,,3,25.0,97,1.0,0.0,4.0,0.0,1.0,5.0,0,9.0,,,,,"-748242,719","-1046583,842","-748242,657","-1046583,74",Praha,Radlick·,,mÌstnÌkomunikace,,2374613.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,467359.0,GN_V0.1UIR-ADR_410,1,PHA
940,2100160945,5,,2016-01-18,1,945,2,0,0,2,1,2,504,0,0,0,300,1.0,5.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,2,0,,3,39.0,96,1.0,0.0,0.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-733089,020","-1048469,920","-733089,000","-1048469,930",PRAHA10HORNÕMÃCHOLUPY,KMÃCHOLUPŸM,,sledovan·komunikace,,,,,,,,,1,PHA
941,2100160946,6,,2016-01-18,1,1730,1,2,0,2,1,2,204,0,0,0,150,2.0,6.0,1.0,1.0,4.0,1.0,0,1,3,3,0,5,2,10,,3,39.0,05,1.0,1.0,1.0,0.0,1.0,5.0,50,3.0,1.0,1.0,,,"-736678,490","-1041072,380","-736678,450","-1041071,920",PRAHA9VYSO»ANY,,,mÌstnÌkomunikace,,,,,,,,,1,PHA
942,2100160947,6,,2016-01-18,1,1830,0,0,0,2,1,2,204,0,0,0,1500,6.0,6.0,1.0,1.0,4.0,1.0,0,1,0,0,0,3,1,0,,3,32.0,14,3.0,1.0,1.0,0.0,1.0,5.0,1500,2.0,1.0,1.0,,,"-743797,414","-1046865,798","-743796,979","-1046865,202",Praha,Vesla¯sk˝ostrov,,mÌstnÌkomunikace,,1278193.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,477681.0,GN_V0.1UIR-ADR_410,1,PHA
943,2100160948,5,,2016-01-18,1,1800,1,3,0,1,1,2,411,0,0,1,2800,2.0,3.0,1.0,1.0,4.0,1.0,2,1,0,5,0,1,3,0,,7,10.0,12,6.0,0.0,1.0,0.0,1.0,1.0,300,3.0,1.0,1.0,,,"-734992,030","-1045859,290","-734992,020","-1045859,340",PRAHA-äTÃRBOHOLYäTÃRBOHOLY,JIéNÕSPOJKA,,sledovan·komunikace,,,,,,,,,1,PHA
944,2100160949,6,,2016-01-18,1,1820,5,0,0,2,4,0,100,0,0,0,200,2.0,3.0,1.0,5.0,5.0,1.0,1,1,0,0,0,1,1,0,,3,39.0,08,1.0,0.0,0.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-727748,980","-1050155,890","-727748,990","-1050155,750",PRAHA10-KR¡LOVICE,KMARK…TÃ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
945,2100160950,6,,2016-01-18,1,1910,1,4,0,2,1,2,503,0,0,0,1000,2.0,6.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,04,1.0,0.0,1.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-745359,086","-1043197,43","-745359,171","-1043198,392",PRAHA6,VANÕ»KOVA,,mÌstnÌkomunikace,,2775011.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,469939.0,GN_V0.1UIR-ADR_410,1,PHA
946,2100160951,5,,2016-01-18,1,1950,1,4,0,2,1,2,503,0,0,0,800,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,0,1,3,0,,3,39.0,98,1.0,0.0,1.0,0.0,1.0,1.0,100,2.0,1.0,1.0,,,"-739990,030","-1048709,430","-739991,330","-1048712,330",PRAHA4Z¡BÃHLICE,5.KVÃTNA,,sledovan·komunikace,,,,,,,,,1,PHA
947,2100160952,5,,2016-01-18,1,2130,1,4,0,2,1,2,503,0,0,0,1700,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,5,1,2,0,,3,47.0,12,1.0,0.0,1.0,0.0,1.0,3.0,800,2.0,1.0,1.0,,,"-745573,290","-1043114,470","-745573,240","-1043114,450",PRAHA6BÿEVNOV,STRAHOVSK›TUNEL,,sledovan·komunikace,,,,,,,,,1,PHA
948,2100160953,6,,2016-01-18,1,2120,5,0,0,2,4,0,100,0,0,0,60,2.0,1.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,1,0,,5,13.0,03,1.0,0.0,0.0,0.0,1.0,5.0,10,4.0,1.0,1.0,,,"-733193,069","-1037379,785","-733191,182","-1037378,981",Praha,Vöetatsk·,,mÌstnÌkomunikace,,253294.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,451631.0,GN_V0.1UIR-ADR_410,1,PHA
949,2100160954,4,,2016-01-18,1,2560,3,0,2,2,1,0,516,0,0,0,600,2.0,5.0,1.0,1.0,4.0,1.0,0,1,2,0,0,5,1,19,,17,,XX,,,,,,,0,,,,,,"-745509,150","-1042462,090","-745508,080","-1042463,390",PRAHA6STÿEäOVICE,PATO»KOVA,,sledovan·komunikace,,,,,,,,,1,PHA
950,2100160955,6,,2016-01-18,1,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,6.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-743916,314","-1043746,963","-743916,324","-1043747,156",PRAHA5Mal·Strana,PETÿÕNSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
951,2100160956,5,,2016-01-19,2,725,1,4,0,2,1,2,503,0,0,0,1350,2.0,3.0,1.0,1.0,2.0,1.0,2,1,0,0,0,1,2,0,,3,39.0,02,3.0,0.0,1.0,1.0,1.0,3.0,800,3.0,1.0,1.0,,,"-736051,960","-1040437,440","-736051,950","-1040437,350",PRAHA9VYSO»ANY,»AKOVICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
952,2100160957,6,,2016-01-19,2,735,1,3,0,2,1,2,411,0,0,0,100,2.0,1.0,1.0,1.0,2.0,1.0,2,1,0,5,0,3,2,0,,3,13.0,03,1.0,0.0,1.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-744567,930","-1045268,900","-744567,880","-1045268,800",PRAHA5SMÕCHOV,TUNELMR¡ZOVKA,,sledovan·komunikace,,,,,,,,,1,PHA
953,2100160958,6,,2016-01-18,1,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-741524,711","-1044604,851","-741528,608","-1044604,359",PRAHA2Vinohrady,BUDE»SK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
954,2100160959,6,,2016-01-15,5,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-741244,422","-1042632,05","-741244,074","-1042633,703",Praha,Pob¯eûnÌ,,mÌstnÌkomunikace,,1481645.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,464333.0,GN_V0.1UIR-ADR_410,1,PHA
955,2100160960,5,,2016-01-19,2,800,1,2,0,2,1,2,411,0,0,0,500,2.0,1.0,1.0,1.0,1.0,1.0,5,1,0,5,0,1,2,0,,7,10.0,07,9.0,0.0,0.0,0.0,1.0,3.0,200,3.0,1.0,1.0,,,"-735385,400","-1040745,020","-735384,670","-1040744,110",PRAHA9VYSO»ANY,KBELSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
956,2100160961,6,,2016-01-19,2,730,1,2,0,2,1,2,402,0,0,0,900,2.0,5.0,1.0,1.0,2.0,1.0,0,1,3,3,0,5,2,10,,3,13.0,10,1.0,0.0,1.0,0.0,1.0,5.0,400,2.0,1.0,1.0,,,"-737177,813","-1034941,619","-737179,927","-1034941,105",PRAHA-BÿEZINÃVESB¯ezinÏves,NAHLAVNÕ,,sledovan·komunikace,,,,,,,,,1,PHA
957,2100160962,4,,2016-01-19,2,905,1,3,0,2,1,2,401,0,0,0,1200,2.0,3.0,1.0,1.0,1.0,1.0,0,1,2,0,0,4,2,19,,3,39.0,09,2.0,0.0,1.0,0.0,1.0,15.0,600,2.0,1.0,1.0,,,"-743445,110","-1044051,950","-743445,100","-1044054,250",PRAHA1NOV…MÃSTO,MASARYKOVON¡Bÿ.,,sledovan·komunikace,,,,,,,,,1,PHA
958,2100160963,6,,2016-01-19,2,850,1,3,0,2,1,2,410,0,0,0,610,1.0,3.0,1.0,1.0,1.0,1.0,1,1,0,5,0,1,2,0,,5,13.0,10,3.0,0.0,1.0,0.0,1.0,5.0,10,3.0,1.0,1.0,,,"-742626,200","-1043160,890","-742625,960","-1043161,280",PRAHA1STAR…MÃSTO,OVOCN›TRH,,mÌstnÌkomunikace,,,,,,,,,1,PHA
959,2100160964,5,,2016-01-19,2,910,1,4,0,2,1,2,503,0,0,0,300,2.0,3.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,5,32.0,13,3.0,0.0,0.0,0.0,1.0,1.0,200,4.0,1.0,1.0,,,"-729931,775","-1045543,345","-729931,316","-1045541,417",PRAHA-BÃCHOVICEBÏchovice,»ESKOBRODSK¡,,uzel,,,,,,,,,1,PHA
